,Id,protoform,DoT,DoS,DoF,class
2,2.0,"Among records that contribute against predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.03240731353021498,0.49666666666666665,0.7150827865258363,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at low level.",1.0,0.09,0.04534819539336059,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at medium level.",0.0,0.08,0.04534819539336059,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.0,0.0,0.04534819539336059,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at low level.",1.0,0.25333333333333335,0.23623568474746975,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at medium level.",0.0,0.04,0.23623568474746975,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audspecrasta_lengthl1norm_sma-related features at high level.",0.0,0.0,0.23623568474746975,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have pcm_rmsenergy_sma-related features at low level.",0.02545613574375661,0.5233333333333333,0.766297566690558,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.51,0.766297566690558,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have pcm_rmsenergy_sma-related features at high level.",0.0,0.31333333333333335,0.766297566690558,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at low level.",0.0,0.0,0.06934103621388361,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.04,0.06934103621388361,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at high level.",1.0,0.14666666666666667,0.06934103621388361,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at low level.",0.0,0.0,0.16102806376222473,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at medium level.",0.0,0.0,0.16102806376222473,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_rmsenergy_sma-related features at high level.",1.0,0.18666666666666668,0.16102806376222473,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.0,0.6166666666666667,0.6071092321413019,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.0,0.4,0.6071092321413019,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",0.0,0.38666666666666666,0.6071092321413019,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.0,0.16,0.09553704911549205,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.0,0.14666666666666667,0.09553704911549205,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",1.0,0.17,0.09553704911549205,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at low level.",0.0,0.17666666666666667,0.2940203854098728,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at medium level.",0.0,0.15,0.2940203854098728,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_0_-related features at high level.",1.0,0.2966666666666667,0.2940203854098728,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",0.0,0.2633333333333333,0.6422806752608413,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",0.0,0.43,0.6422806752608413,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",0.3657773119097952,0.45,0.6422806752608413,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",1.0,0.12666666666666668,0.1025993149859247,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",0.0,0.16666666666666666,0.1025993149859247,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",0.0,0.06666666666666667,0.1025993149859247,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at low level.",1.0,0.2633333333333333,0.2517866764199007,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at medium level.",0.0,0.15666666666666668,0.2517866764199007,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_1_-related features at high level.",0.0,0.04666666666666667,0.2517866764199007,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.41058942553838806,0.71,0.6729869913230264,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",0.0,0.48,0.6729869913230264,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",0.0,0.29333333333333333,0.6729869913230264,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.0,0.17333333333333334,0.07661646623398477,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",1.0,0.15666666666666668,0.07661646623398477,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",0.0,0.12666666666666668,0.07661646623398477,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at low level.",0.0,0.11333333333333333,0.2470632091096556,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",0.0,0.11,0.2470632091096556,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",1.0,0.25666666666666665,0.2470632091096556,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",0.14830957179079343,0.4533333333333333,0.693684512886988,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.45,0.693684512886988,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.0,0.65,0.693684512886988,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",1.0,0.13,0.08148349788595098,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.12,0.08148349788595098,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.0,0.13,0.08148349788595098,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",1.0,0.22,0.22149865589372789,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.13666666666666666,0.22149865589372789,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.0,0.15,0.22149865589372789,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",0.0,0.5733333333333334,0.6950235193927788,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.4633333333333333,0.6950235193927788,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.0,0.3233333333333333,0.6950235193927788,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",0.0,0.006666666666666667,0.06889841160447628,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.1,0.06889841160447628,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",1.0,0.15,0.06889841160447628,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",0.0,0.0,0.23274473566941148,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.04,0.23274473566941148,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",1.0,0.25333333333333335,0.23274473566941148,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",0.07065693578705125,0.66,0.7026193537152762,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.4866666666666667,0.7026193537152762,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",0.0,0.26666666666666666,0.7026193537152762,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",0.0,0.03,0.05781215848209751,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.09,0.05781215848209751,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",1.0,0.11,0.05781215848209751,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",0.0,0.0033333333333333335,0.23623515446929302,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.04,0.23623515446929302,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",1.0,0.26666666666666666,0.23623515446929302,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.6966666666666667,0.7165763945103122,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.48333333333333334,0.7165763945103122,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",0.0,0.38666666666666666,0.7165763945103122,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.056666666666666664,0.055049211982414255,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.16151837633683555,0.07333333333333333,0.055049211982414255,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",0.28697945816507203,0.11666666666666667,0.055049211982414255,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.02666666666666667,0.22504106017394027,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.03,0.22504106017394027,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",1.0,0.23666666666666666,0.22504106017394027,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",1.0,0.5366666666666666,0.7035427667222969,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.44,0.7035427667222969,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.6333333333333333,0.7035427667222969,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",1.0,0.1,0.05891401910702252,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.07333333333333333,0.05891401910702252,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.08333333333333333,0.05891401910702252,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",1.0,0.2,0.23420988083734723,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.12,0.23420988083734723,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.16666666666666666,0.23420988083734723,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.4166666666666667,0.7130475012384142,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.51,0.7130475012384142,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.72,0.7130475012384142,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.14,0.0706294946047395,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",1.0,0.13,0.0706294946047395,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.13,0.0706294946047395,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",1.0,0.22666666666666666,0.21298967082351306,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.07666666666666666,0.21298967082351306,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",0.0,0.08,0.21298967082351306,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.5419100049256721,0.5466666666666666,0.7479836623573763,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.4633333333333333,0.7479836623573763,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.6533333333333333,0.7479836623573763,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",1.0,0.09333333333333334,0.05084939293675903,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.06666666666666667,0.05084939293675903,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.06666666666666667,0.05084939293675903,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",1.0,0.18333333333333332,0.1978336113725312,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.09,0.1978336113725312,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.0,0.11666666666666667,0.1978336113725312,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",1.0,0.62,0.7354061217928928,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.7354061217928928,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.6166666666666667,0.7354061217928928,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",1.0,0.09333333333333334,0.04337890072462352,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.04337890072462352,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.23271522987576404,0.08666666666666667,0.04337890072462352,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",1.0,0.18666666666666668,0.2178816441491504,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.2178816441491504,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.17,0.2178816441491504,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",0.0,0.6133333333333333,0.7365704947834005,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.7365704947834005,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",1.0,0.6166666666666667,0.7365704947834005,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",0.0,0.07666666666666666,0.04141548484252359,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.04141548484252359,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",1.0,0.09,0.04141548484252359,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",0.0,0.16,0.21868068704074256,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.21868068704074256,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",1.0,0.16666666666666666,0.21868068704074256,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.0,0.64,0.7292805598565192,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.44,0.7292805598565192,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.10810117822715129,0.56,0.7292805598565192,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",1.0,0.10333333333333333,0.050168479820657516,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.07,0.050168479820657516,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",1.0,0.07666666666666666,0.050168479820657516,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.0,0.18333333333333332,0.21721762698949013,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.13666666666666666,0.21721762698949013,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.714877430262505,0.18333333333333332,0.21721762698949013,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",0.0,0.6966666666666667,0.7323540086018612,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.0,0.46,0.7323540086018612,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",0.0,0.4866666666666667,0.7323540086018612,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",0.0,0.06666666666666667,0.03961567536690803,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.608533545940977,0.06,0.03961567536690803,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",1.0,0.08333333333333333,0.03961567536690803,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",0.0,0.11333333333333333,0.2246969826978977,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.0,0.11333333333333333,0.2246969826978977,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",1.0,0.23,0.2246969826978977,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.007891079751221055,0.6966666666666667,0.7078398878432526,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.4533333333333333,0.7078398878432526,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",0.0,0.3466666666666667,0.7078398878432526,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.0,0.056666666666666664,0.04989442708973551,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.056666666666666664,0.04989442708973551,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",1.0,0.07666666666666666,0.04989442708973551,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.0,0.06333333333333334,0.23893235173367847,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.06333333333333334,0.23893235173367847,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",1.0,0.25666666666666665,0.23893235173367847,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",0.027291496480668094,0.7066666666666667,0.7073690899368517,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.4666666666666667,0.7073690899368517,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",0.0,0.3233333333333333,0.7073690899368517,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",0.0,0.06666666666666667,0.040612425299310834,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.06666666666666667,0.040612425299310834,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",1.0,0.08666666666666667,0.040612425299310834,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",0.0,0.06,0.2486851514305042,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.06,0.2486851514305042,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",1.0,0.27,0.2486851514305042,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",0.0,0.45,0.7084753436008757,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.4633333333333333,0.7084753436008757,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.0,0.6866666666666666,0.7084753436008757,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",1.0,0.10333333333333333,0.059315918649208065,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.09,0.059315918649208065,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.0,0.09333333333333334,0.059315918649208065,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",1.0,0.25333333333333335,0.22887540441658288,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.1,0.22887540441658288,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.0,0.10333333333333333,0.22887540441658288,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",0.0,0.3433333333333333,0.7127228411104217,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.0,0.4666666666666667,0.7127228411104217,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.0,0.68,0.7127228411104217,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",0.07177672552285964,0.09333333333333334,0.047674005386681186,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.7737913524659792,0.06333333333333334,0.047674005386681186,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.0,0.05,0.047674005386681186,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",1.0,0.25666666666666665,0.2362698201695639,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.0,0.056666666666666664,0.2362698201695639,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.0,0.04,0.2362698201695639,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at low level.",0.0,0.4266666666666667,0.6990994285314586,2
