,Id,protoform,DoT,DoS,DoF,class
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at medium level.",0.0,0.12333333333333334,0.2470632091096556,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_2_-related features at high level.",0.0,0.0033333333333333335,0.2470632091096556,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",0.0,0.71,0.693684512886988,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.693684512886988,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",0.45094408795216434,0.6333333333333333,0.693684512886988,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",0.042252106580028544,0.13666666666666666,0.08148349788595098,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.08148349788595098,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",1.0,0.15333333333333332,0.08148349788595098,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at low level.",0.0,0.17,0.22149865589372789,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at medium level.",0.0,0.0,0.22149865589372789,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_3_-related features at high level.",1.0,0.25,0.22149865589372789,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",1.0,0.7,0.6950235193927788,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.0,0.6950235193927788,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.0,0.6033333333333334,0.6950235193927788,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",1.0,0.14666666666666667,0.06889841160447628,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.0,0.06889841160447628,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",1.0,0.13666666666666666,0.06889841160447628,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at low level.",0.44460528833104707,0.23333333333333334,0.23274473566941148,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at medium level.",0.0,0.0,0.23274473566941148,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_4_-related features at high level.",0.0,0.22333333333333333,0.23274473566941148,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",1.0,0.7166666666666667,0.7026193537152762,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.0,0.7026193537152762,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",0.0,0.5466666666666666,0.7026193537152762,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",1.0,0.10333333333333333,0.05781215848209751,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.0,0.05781215848209751,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",1.0,0.11,0.05781215848209751,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at low level.",0.0,0.14666666666666667,0.23623515446929302,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at medium level.",0.0,0.0,0.23623515446929302,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_5_-related features at high level.",1.0,0.26,0.23623515446929302,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.71,0.7165763945103122,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.0,0.7165763945103122,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",1.0,0.7366666666666667,0.7165763945103122,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.11,0.055049211982414255,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.0,0.055049211982414255,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",1.0,0.11333333333333333,0.055049211982414255,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at low level.",0.0,0.16333333333333333,0.22504106017394027,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at medium level.",0.0,0.0,0.22504106017394027,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_6_-related features at high level.",1.0,0.22666666666666666,0.22504106017394027,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.32,0.7035427667222969,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.13713874900407322,0.63,0.7035427667222969,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.7366666666666667,0.7035427667222969,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",0.0,0.09666666666666666,0.05891401910702252,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",1.0,0.11,0.05891401910702252,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.11,0.05891401910702252,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at low level.",1.0,0.25,0.23420988083734723,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at medium level.",0.0,0.14333333333333334,0.23420988083734723,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_7_-related features at high level.",0.0,0.14333333333333334,0.23420988083734723,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.6066666666666667,0.7130475012384142,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.0,0.7130475012384142,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",1.0,0.73,0.7130475012384142,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.14,0.0706294946047395,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.0,0.0706294946047395,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",1.0,0.14333333333333334,0.0706294946047395,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at low level.",0.0,0.18333333333333332,0.21298967082351306,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at medium level.",0.0,0.0,0.21298967082351306,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_8_-related features at high level.",1.0,0.23,0.21298967082351306,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.67,0.7479836623573763,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.0,0.7479836623573763,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",1.0,0.6566666666666666,0.7479836623573763,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.07666666666666666,0.05084939293675903,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.0,0.05084939293675903,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",1.0,0.07666666666666666,0.05084939293675903,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at low level.",0.0,0.18,0.1978336113725312,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at medium level.",0.0,0.0,0.1978336113725312,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_9_-related features at high level.",0.5309079048536981,0.17333333333333334,0.1978336113725312,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",0.9146175540401293,0.73,0.7354061217928928,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.7354061217928928,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.7,0.7354061217928928,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",1.0,0.10666666666666667,0.04337890072462352,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.04337890072462352,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.09666666666666666,0.04337890072462352,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at low level.",1.0,0.23333333333333334,0.2178816441491504,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at medium level.",0.0,0.0,0.2178816441491504,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_10_-related features at high level.",0.0,0.11666666666666667,0.2178816441491504,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",0.0,0.6966666666666667,0.7365704947834005,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.7365704947834005,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.6733333333333333,0.7365704947834005,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.09,0.04141548484252359,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.04141548484252359,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.6940614569954752,0.08,0.04141548484252359,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at low level.",1.0,0.23,0.21868068704074256,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at medium level.",0.0,0.0,0.21868068704074256,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_11_-related features at high level.",0.0,0.13666666666666666,0.21868068704074256,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.0,0.6933333333333334,0.7292805598565192,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.0,0.7292805598565192,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.0426043066393278,0.65,0.7292805598565192,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.7796894502690446,0.10333333333333333,0.050168479820657516,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.0,0.050168479820657516,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",1.0,0.09666666666666666,0.050168479820657516,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at low level.",0.6450172623424734,0.21666666666666667,0.21721762698949013,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at medium level.",0.0,0.0,0.21721762698949013,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_12_-related features at high level.",0.0,0.18666666666666668,0.21721762698949013,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",0.5988057603931108,0.73,0.7323540086018612,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.0,0.0,0.7323540086018612,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",0.0,0.6766666666666666,0.7323540086018612,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",1.0,0.08333333333333333,0.03961567536690803,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.0,0.0,0.03961567536690803,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",1.0,0.08,0.03961567536690803,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at low level.",1.0,0.22,0.2246969826978977,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at medium level.",0.0,0.0,0.2246969826978977,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_13_-related features at high level.",0.0,0.17333333333333334,0.2246969826978977,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.0,0.58,0.7078398878432526,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.0,0.7078398878432526,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",1.0,0.72,0.7078398878432526,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.0,0.07333333333333333,0.04989442708973551,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.0,0.04989442708973551,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",1.0,0.08333333333333333,0.04989442708973551,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at low level.",0.0,0.25,0.23893235173367847,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at medium level.",0.0,0.0,0.23893235173367847,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_14_-related features at high level.",0.5194472886127733,0.22,0.23893235173367847,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",1.0,0.7166666666666667,0.7073690899368517,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.0,0.7073690899368517,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",0.0,0.6333333333333333,0.7073690899368517,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",1.0,0.09,0.040612425299310834,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.0,0.040612425299310834,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",1.0,0.08666666666666667,0.040612425299310834,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at low level.",1.0,0.25666666666666665,0.2486851514305042,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at medium level.",0.0,0.0,0.2486851514305042,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_15_-related features at high level.",0.0,0.21333333333333335,0.2486851514305042,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",0.0,0.6366666666666667,0.7084753436008757,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.0,0.7084753436008757,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.6834179619545101,0.7133333333333334,0.7084753436008757,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",1.0,0.11,0.059315918649208065,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.0,0.059315918649208065,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.7710469356163188,0.1,0.059315918649208065,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at low level.",1.0,0.25666666666666665,0.22887540441658288,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at medium level.",0.0,0.0,0.22887540441658288,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_16_-related features at high level.",0.0,0.17,0.22887540441658288,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",0.40099597397060605,0.6933333333333334,0.7127228411104217,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.0,0.0,0.7127228411104217,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.0,0.6566666666666666,0.7127228411104217,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",1.0,0.09666666666666666,0.047674005386681186,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.0,0.0,0.047674005386681186,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.8899519836237959,0.08666666666666667,0.047674005386681186,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at low level.",1.0,0.25333333333333335,0.2362698201695639,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at medium level.",0.0,0.0,0.2362698201695639,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_17_-related features at high level.",0.0,0.16666666666666666,0.2362698201695639,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at low level.",0.0,0.6933333333333334,0.6990994285314586,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at medium level.",0.0,0.0,0.6990994285314586,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at high level.",0.23629720432590823,0.63,0.6990994285314586,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at low level.",0.0,0.1,0.06825187306347623,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at medium level.",0.0,0.0,0.06825187306347623,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at high level.",1.0,0.1,0.06825187306347623,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at low level.",0.0,0.19666666666666666,0.22931536507173164,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at medium level.",0.0,0.0,0.22931536507173164,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_18_-related features at high level.",0.3666114193804227,0.19666666666666666,0.22931536507173164,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at low level.",0.0,0.6766666666666666,0.70404493504148,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at medium level.",0.0,0.0,0.70404493504148,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at high level.",0.0,0.6533333333333333,0.70404493504148,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at low level.",1.0,0.10666666666666667,0.056442687412704515,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at medium level.",0.0,0.0,0.056442687412704515,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at high level.",1.0,0.10666666666666667,0.056442687412704515,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at low level.",0.0,0.22333333333333333,0.23617904421248212,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at medium level.",0.0,0.0,0.23617904421248212,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_19_-related features at high level.",0.0,0.21,0.23617904421248212,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at low level.",1.0,0.7066666666666667,0.7041977634006612,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at medium level.",0.0,0.0,0.7041977634006612,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at high level.",0.0,0.61,0.7041977634006612,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at low level.",1.0,0.12,0.0578519720109462,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at medium level.",0.0,0.0,0.0578519720109462,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at high level.",0.0,0.1,0.0578519720109462,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at low level.",1.0,0.25666666666666665,0.23461693125505925,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at medium level.",0.0,0.0,0.23461693125505925,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_20_-related features at high level.",0.0,0.17,0.23461693125505925,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at low level.",1.0,0.71,0.7046066909688564,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at medium level.",0.0,0.0,0.7046066909688564,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at high level.",0.0,0.66,0.7046066909688564,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at low level.",1.0,0.1,0.04838243653529189,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at medium level.",0.0,0.0,0.04838243653529189,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at high level.",0.0,0.08333333333333333,0.04838243653529189,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at low level.",1.0,0.2633333333333333,0.24367753916251825,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at medium level.",0.0,0.0,0.24367753916251825,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_21_-related features at high level.",0.0,0.15,0.24367753916251825,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at low level.",0.0,0.4166666666666667,0.6847308960156572,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at medium level.",0.0,0.6766666666666666,0.6847308960156572,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at high level.",1.0,0.71,0.6847308960156572,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at low level.",1.0,0.12666666666666668,0.04871789090439765,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at medium level.",0.0,0.11,0.04871789090439765,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at high level.",1.0,0.11,0.04871789090439765,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at low level.",1.0,0.2833333333333333,0.263217879746612,2
